,Year,Airport,Cause,Delays (%)
1564,2010,DAL,Security Delay,0.06587188458381929
1565,2010,DCA,Security Delay,0.051434814090268156
1566,2010,DEN,Security Delay,0.039501318387417245
1567,2010,DFW,Security Delay,0.025640929871216425
1568,2010,DTW,Security Delay,0.03558115261313652
1569,2010,EWR,Security Delay,0.059706982161466304
1570,2010,FLL,Security Delay,0.076924310198323
1571,2010,IAD,Security Delay,0.024976981234843276
1572,2010,IAH,Security Delay,0.06258118743791549
1573,2010,JFK,Security Delay,0.0345840363516252
1574,2010,LAS,Security Delay,0.05939182768451062
1575,2010,LAX,Security Delay,0.07051105491148561
1576,2010,LGA,Security Delay,0.016390085996762935
1577,2010,MCO,Security Delay,0.07379066212117495
1578,2010,MDW,Security Delay,0.09635524280671096
1579,2010,MIA,Security Delay,0.044569046078642816
1580,2010,MSP,Security Delay,0.036023146381788114
1581,2010,ORD,Security Delay,0.023244238396227315
1582,2010,PDX,Security Delay,0.0671845395983327
1583,2010,PHL,Security Delay,0.06294440306087898
1584,2010,PHX,Security Delay,0.049462033518813654
1585,2010,SAN,Security Delay,0.04776798769246416
1586,2010,SEA,Security Delay,0.06064079028773695
1587,2010,SFO,Security Delay,0.03585099697194766
1588,2010,SLC,Security Delay,0.04060653200651116
1589,2010,TPA,Security Delay,0.06741997876765121
1590,2011,ATL,Security Delay,0.013016122589689379
1591,2011,BOS,Security Delay,0.02159663788938218
1592,2011,BWI,Security Delay,0.04915994912839345
1593,2011,CLT,Security Delay,0.04371673853086276
1594,2011,DAL,Security Delay,0.061073466476462196
1595,2011,DCA,Security Delay,0.022475462568388636
1596,2011,DEN,Security Delay,0.03641304572964869
1597,2011,DFW,Security Delay,0.014255523535062443
1598,2011,DTW,Security Delay,0.01778843472927006
1599,2011,EWR,Security Delay,0.038583254366987896
1600,2011,FLL,Security Delay,0.05105576860878805
1601,2011,IAD,Security Delay,0.013565715028939322
1602,2011,IAH,Security Delay,0.049006123625323146
1603,2011,JFK,Security Delay,0.035146815812889275
1604,2011,LAS,Security Delay,0.06581304092207989
1605,2011,LAX,Security Delay,0.04761746748075391
1606,2011,LGA,Security Delay,0.016796169043996775
1607,2011,MCO,Security Delay,0.06492827316539411
1608,2011,MDW,Security Delay,0.09906257917405627
1609,2011,MIA,Security Delay,0.02938557435440783
1610,2011,MSP,Security Delay,0.017253608879857364
1611,2011,ORD,Security Delay,0.01444420717812079
1612,2011,PDX,Security Delay,0.03662414354393004
1613,2011,PHL,Security Delay,0.03364676691903675
1614,2011,PHX,Security Delay,0.056948140593544
1615,2011,SAN,Security Delay,0.05545293770878365
1616,2011,SEA,Security Delay,0.04606242197253433
1617,2011,SFO,Security Delay,0.03169734151329243
1618,2011,SLC,Security Delay,0.025406206313463197
1619,2011,TPA,Security Delay,0.07568319068514577
1620,2012,ATL,Security Delay,0.012787247450587187
1621,2012,BOS,Security Delay,0.02645933246136705
1622,2012,BWI,Security Delay,0.062471575239735656
1623,2012,CLT,Security Delay,0.03505984301782417
1624,2012,DAL,Security Delay,0.040567594324056766
1625,2012,DCA,Security Delay,0.02507580565545447
1626,2012,DEN,Security Delay,0.03792547321959087
1627,2012,DFW,Security Delay,0.015606590591266623
1628,2012,DTW,Security Delay,0.017400282577980652
1629,2012,EWR,Security Delay,0.020774221381518902
1630,2012,FLL,Security Delay,0.051057622173595926
1631,2012,IAD,Security Delay,0.018746223168072302
1632,2012,IAH,Security Delay,0.028573039409144727
1633,2012,JFK,Security Delay,0.0352412926613252
1634,2012,LAS,Security Delay,0.0473013819960916
1635,2012,LAX,Security Delay,0.04203731366717359
1636,2012,LGA,Security Delay,0.013021645718655973
1637,2012,MCO,Security Delay,0.04451601627843109
1638,2012,MDW,Security Delay,0.08869238396089371
1639,2012,MIA,Security Delay,0.025872838027534165
1640,2012,MSP,Security Delay,0.01564506502197544
1641,2012,ORD,Security Delay,0.01874177110058814
1642,2012,PDX,Security Delay,0.025812494146295776
1643,2012,PHL,Security Delay,0.02465645257835683
1644,2012,PHX,Security Delay,0.06009887198536037
1645,2012,SAN,Security Delay,0.048038897893030785
1646,2012,SEA,Security Delay,0.05924106741741292
1647,2012,SFO,Security Delay,0.029940643986482943
1648,2012,SLC,Security Delay,0.019428302040742317
1649,2012,TPA,Security Delay,0.04116861930891295
1650,2013,ATL,Security Delay,0.016335658164569968
1651,2013,BOS,Security Delay,0.033520405872581156
1652,2013,BWI,Security Delay,0.041348099562395955
1653,2013,CLT,Security Delay,0.04627320214861476
1654,2013,DAL,Security Delay,0.0421183426882043
1655,2013,DCA,Security Delay,0.02606462079221306
1656,2013,DEN,Security Delay,0.047193928235559034
1657,2013,DFW,Security Delay,0.01969765736829243
1658,2013,DTW,Security Delay,0.021454658909464637
1659,2013,EWR,Security Delay,0.02592914853946551
1660,2013,FLL,Security Delay,0.0759457379547615
1661,2013,IAD,Security Delay,0.025618553225915188
1662,2013,IAH,Security Delay,0.01821364863894672
1663,2013,JFK,Security Delay,0.04676288067248021
1664,2013,LAS,Security Delay,0.054989214264585994
1665,2013,LAX,Security Delay,0.04420405567095602
1666,2013,LGA,Security Delay,0.020867571182877884
1667,2013,MCO,Security Delay,0.05434458047178263
1668,2013,MDW,Security Delay,0.09671430808114698
1669,2013,MIA,Security Delay,0.033450832624285894
1670,2013,MSP,Security Delay,0.030342864148424624
1671,2013,ORD,Security Delay,0.017880678036877058
1672,2013,PDX,Security Delay,0.056987965274414104
1673,2013,PHL,Security Delay,0.035132565232961634
1674,2013,PHX,Security Delay,0.054990679545839666
1675,2013,SAN,Security Delay,0.03990662371705421
1676,2013,SEA,Security Delay,0.05963952428069767
1677,2013,SFO,Security Delay,0.027804056667202155
1678,2013,SLC,Security Delay,0.03254372174407348
1679,2013,TPA,Security Delay,0.05653982903396627
1680,2014,ATL,Security Delay,0.011061480307807115
1681,2014,BOS,Security Delay,0.037385880864141734
1682,2014,BWI,Security Delay,0.04529693433870879
1683,2014,CLT,Security Delay,0.03296037628278222
1684,2014,DAL,Security Delay,0.027518946452975524
1685,2014,DCA,Security Delay,0.02746449744933131
1686,2014,DEN,Security Delay,0.019994019645909484
1687,2014,DFW,Security Delay,0.021210161330890015
1688,2014,DTW,Security Delay,0.016276041666666668
1689,2014,EWR,Security Delay,0.010388220030665663
1690,2014,FLL,Security Delay,0.05928964731940914
1691,2014,IAD,Security Delay,0.01657325170302664
1692,2014,IAH,Security Delay,0.0040290412374092465
1693,2014,JFK,Security Delay,0.037265042267528595
1694,2014,LAS,Security Delay,0.03627661282084956
1695,2014,LAX,Security Delay,0.04134432123852737
1696,2014,LGA,Security Delay,0.013557483731019523
1697,2014,MCO,Security Delay,0.05145413870246085
1698,2014,MDW,Security Delay,0.03967321295396506
1699,2014,MIA,Security Delay,0.018728641443807995
1700,2014,MSP,Security Delay,0.03063972429897742
1701,2014,ORD,Security Delay,0.017871993931316704
1702,2014,PDX,Security Delay,0.03674954063074212
1703,2014,PHL,Security Delay,0.03982258352443597
1704,2014,PHX,Security Delay,0.033365323495319885
1705,2014,SAN,Security Delay,0.030639107543137145
1706,2014,SEA,Security Delay,0.036027666893545
1707,2014,SFO,Security Delay,0.027270602757620603
1708,2014,SLC,Security Delay,0.01822518556720019
1709,2014,TPA,Security Delay,0.02987099061329551
1710,2015,ATL,Security Delay,0.016951340982034165
1711,2015,BOS,Security Delay,0.022345185235399793
1712,2015,BWI,Security Delay,0.03753254343552414
1713,2015,CLT,Security Delay,0.03755402884571637
1714,2015,DAL,Security Delay,0.032544604086358994
1715,2015,DCA,Security Delay,0.033119565352221
1716,2015,DEN,Security Delay,0.02325635697106965
1717,2015,DFW,Security Delay,0.03524355850584195
1718,2015,DTW,Security Delay,0.021240628512986963
1719,2015,EWR,Security Delay,0.012145022693432359
1720,2015,FLL,Security Delay,0.09750815296087838
1721,2015,IAD,Security Delay,0.017461509575666542
1722,2015,IAH,Security Delay,0.01494590707272841
1723,2015,JFK,Security Delay,0.044694105432248714
1724,2015,LAS,Security Delay,0.04191226867717615
1725,2015,LAX,Security Delay,0.04118436227551958
1726,2015,LGA,Security Delay,0.033536444415678074
1727,2015,MCO,Security Delay,0.05185456726763755
1728,2015,MDW,Security Delay,0.02862243917872922
1729,2015,MIA,Security Delay,0.0584086078639745
1730,2015,MSP,Security Delay,0.02559653281846991
1731,2015,ORD,Security Delay,0.021415311596930286
1732,2015,PDX,Security Delay,0.040341635356548014
1733,2015,PHL,Security Delay,0.042701023493190576
1734,2015,PHX,Security Delay,0.04243664863782052
1735,2015,SAN,Security Delay,0.02698458397675818
1736,2015,SEA,Security Delay,0.048626455166045586
1737,2015,SFO,Security Delay,0.024423940395717176
1738,2015,SLC,Security Delay,0.018413129854563646
1739,2015,TPA,Security Delay,0.03905186643885204
1740,2016,ATL,Security Delay,0.012483994878361075
1741,2016,BOS,Security Delay,0.03896810800557512
1742,2016,BWI,Security Delay,0.046699441851763314
1743,2016,CLT,Security Delay,0.036544490319549726
1744,2016,DAL,Security Delay,0.04972303587482962
1745,2016,DCA,Security Delay,0.03896037122254072
1746,2016,DEN,Security Delay,0.017345563045640406
1747,2016,DFW,Security Delay,0.03762160066520091
1748,2016,DTW,Security Delay,0.021010739001184272
1749,2016,EWR,Security Delay,0.011910819785243006
1750,2016,FLL,Security Delay,0.06431821729159913
1751,2016,IAD,Security Delay,0.01199535288992158
1752,2016,IAH,Security Delay,0.015690193446736497
1753,2016,JFK,Security Delay,0.057599819904631325
1754,2016,LAS,Security Delay,0.04168823412303403
1755,2016,LAX,Security Delay,0.045020002629453645
1756,2016,LGA,Security Delay,0.03786263019485227
1757,2016,MCO,Security Delay,0.03917950512610456
1758,2016,MDW,Security Delay,0.03766429010728685
1759,2016,MIA,Security Delay,0.06510880174542112
1760,2016,MSP,Security Delay,0.019899650013937502
1761,2016,ORD,Security Delay,0.02059953503438039
1762,2016,PDX,Security Delay,0.05706104918703345
1763,2016,PHL,Security Delay,0.05002323483585271
1764,2016,PHX,Security Delay,0.036886481867759044
1765,2016,SAN,Security Delay,0.04175779201677986
1766,2016,SEA,Security Delay,0.06408197425863511
1767,2016,SFO,Security Delay,0.035012007099850355
1768,2016,SLC,Security Delay,0.026925974240726114
1769,2016,TPA,Security Delay,0.030331572208568185
1770,2017,ATL,Security Delay,0.012645290928302935
1771,2017,BOS,Security Delay,0.03301215372823825
1772,2017,BWI,Security Delay,0.030122154358689618
1773,2017,CLT,Security Delay,0.03254556954746708
1774,2017,DAL,Security Delay,0.005737851891698046
1775,2017,DCA,Security Delay,0.02271956595456087
1776,2017,DEN,Security Delay,0.01289688632315912
1777,2017,DFW,Security Delay,0.02875322441960447
1778,2017,DTW,Security Delay,0.020773866159213446
1779,2017,EWR,Security Delay,0.02250255710876236
1780,2017,FLL,Security Delay,0.058333333333333334
1781,2017,IAD,Security Delay,0.022525315147757803
1782,2017,IAH,Security Delay,0.01049627551513979
1783,2017,JFK,Security Delay,0.030973451327433624
1784,2017,LAS,Security Delay,0.03680122246275309
1785,2017,LAX,Security Delay,0.02745348412987961
1786,2017,LGA,Security Delay,0.05284098841267625
1787,2017,MCO,Security Delay,0.014692639461585857
1788,2017,MDW,Security Delay,0.02470029769088422
1789,2017,MIA,Security Delay,0.059403303143313796
1790,2017,MSP,Security Delay,0.018259183453624907
1791,2017,ORD,Security Delay,0.008945179997811577
1792,2017,PDX,Security Delay,0.02617079889807163
1793,2017,PHL,Security Delay,0.013664935774801858
1794,2017,PHX,Security Delay,0.03664838222434216
1795,2017,SAN,Security Delay,0.029668411867364748
1796,2017,SEA,Security Delay,0.07857476271977594
1797,2017,SFO,Security Delay,0.047831935432821646
1798,2017,SLC,Security Delay,0.01299072908320934
1799,2017,TPA,Security Delay,0.014720141031291318
1800,2003,ATL,Aircraft Arriving Late,4.091840278581716
1801,2003,BOS,Aircraft Arriving Late,5.367424800400673
1802,2003,BWI,Aircraft Arriving Late,6.001695691248537
1803,2003,CLT,Aircraft Arriving Late,4.641865576366782
1804,2003,DAL,Aircraft Arriving Late,7.1002124108633
1805,2003,DCA,Aircraft Arriving Late,3.9742643113181235
1806,2003,DEN,Aircraft Arriving Late,2.915568106850615
1807,2003,DFW,Aircraft Arriving Late,3.9775734321249003
1808,2003,DTW,Aircraft Arriving Late,3.148201508529364
1809,2003,EWR,Aircraft Arriving Late,4.532409376889149
1810,2003,FLL,Aircraft Arriving Late,5.562882235297529
1811,2003,IAD,Aircraft Arriving Late,4.240341269576251
1812,2003,IAH,Aircraft Arriving Late,3.9515628642648344
1813,2003,JFK,Aircraft Arriving Late,4.013246741067241
1814,2003,LAS,Aircraft Arriving Late,5.796176177350302
1815,2003,LAX,Aircraft Arriving Late,3.8626893508620292
1816,2003,LGA,Aircraft Arriving Late,4.393968488816837
1817,2003,MCO,Aircraft Arriving Late,5.302592442991959
1818,2003,MDW,Aircraft Arriving Late,5.686328124999999
1819,2003,MIA,Aircraft Arriving Late,4.092415730337079
1820,2003,MSP,Aircraft Arriving Late,3.123296377374479
1821,2003,ORD,Aircraft Arriving Late,4.649810535427342
1822,2003,PDX,Aircraft Arriving Late,5.941524507448342
1823,2003,PHL,Aircraft Arriving Late,5.538386768048915
1824,2003,PHX,Aircraft Arriving Late,4.513734254368143
1825,2003,SAN,Aircraft Arriving Late,4.939598814309498
1826,2003,SEA,Aircraft Arriving Late,6.180820887335639
1827,2003,SFO,Aircraft Arriving Late,3.480427291523087
1828,2003,SLC,Aircraft Arriving Late,3.0146259868861236
1829,2003,TPA,Aircraft Arriving Late,5.568281709188318
1830,2004,ATL,Aircraft Arriving Late,4.1886548566029305
1831,2004,BOS,Aircraft Arriving Late,5.770363990752915
1832,2004,BWI,Aircraft Arriving Late,7.501188006788606
1833,2004,CLT,Aircraft Arriving Late,5.349283763446851
1834,2004,DAL,Aircraft Arriving Late,10.187635863537555
1835,2004,DCA,Aircraft Arriving Late,4.483089613798277
1836,2004,DEN,Aircraft Arriving Late,4.091036197987136
1837,2004,DFW,Aircraft Arriving Late,4.818421496299655
1838,2004,DTW,Aircraft Arriving Late,4.237136327978444
1839,2004,EWR,Aircraft Arriving Late,5.590393140125335
1840,2004,FLL,Aircraft Arriving Late,7.264734183305268
1841,2004,IAD,Aircraft Arriving Late,7.856133957746692
1842,2004,IAH,Aircraft Arriving Late,4.585400007917032
1843,2004,JFK,Aircraft Arriving Late,5.664379070682346
1844,2004,LAS,Aircraft Arriving Late,8.183545464317106
1845,2004,LAX,Aircraft Arriving Late,5.215707337194716
1846,2004,LGA,Aircraft Arriving Late,4.6791260651766615
1847,2004,MCO,Aircraft Arriving Late,6.348776697957943
1848,2004,MDW,Aircraft Arriving Late,7.659210081651787
1849,2004,MIA,Aircraft Arriving Late,4.91709447551912
1850,2004,MSP,Aircraft Arriving Late,4.055810376742161
1851,2004,ORD,Aircraft Arriving Late,6.307884510082244
1852,2004,PDX,Aircraft Arriving Late,7.4868644902491
1853,2004,PHL,Aircraft Arriving Late,6.165578415670816
1854,2004,PHX,Aircraft Arriving Late,6.662421579454403
1855,2004,SAN,Aircraft Arriving Late,7.10902522043192
1856,2004,SEA,Aircraft Arriving Late,7.964987338763495
1857,2004,SFO,Aircraft Arriving Late,4.393144262547074
1858,2004,SLC,Aircraft Arriving Late,3.67586231727515
1859,2004,TPA,Aircraft Arriving Late,7.446714291682334
1860,2005,ATL,Aircraft Arriving Late,4.6488413215449045
1861,2005,BOS,Aircraft Arriving Late,6.3622698116303225
1862,2005,BWI,Aircraft Arriving Late,8.215203386021427
1863,2005,CLT,Aircraft Arriving Late,5.535978979162485
1864,2005,DAL,Aircraft Arriving Late,8.40156623370478
1865,2005,DCA,Aircraft Arriving Late,5.653723627484644
1866,2005,DEN,Aircraft Arriving Late,4.830546094676821
1867,2005,DFW,Aircraft Arriving Late,6.134579336021132
1868,2005,DTW,Aircraft Arriving Late,5.7534667929320715
1869,2005,EWR,Aircraft Arriving Late,6.392760058865493
1870,2005,FLL,Aircraft Arriving Late,8.140388032122802
1871,2005,IAD,Aircraft Arriving Late,6.733851396072854
1872,2005,IAH,Aircraft Arriving Late,4.893545892626438
1873,2005,JFK,Aircraft Arriving Late,8.133476550621431
1874,2005,LAS,Aircraft Arriving Late,8.398312216141372
1875,2005,LAX,Aircraft Arriving Late,5.667443068663952
1876,2005,LGA,Aircraft Arriving Late,5.157459018321219
1877,2005,MCO,Aircraft Arriving Late,7.13397729569494
1878,2005,MDW,Aircraft Arriving Late,7.384884841992504
1879,2005,MIA,Aircraft Arriving Late,5.8953955171679695
1880,2005,MSP,Aircraft Arriving Late,5.569521674575678
1881,2005,ORD,Aircraft Arriving Late,6.0038076401513605
1882,2005,PDX,Aircraft Arriving Late,8.877572053665064
1883,2005,PHL,Aircraft Arriving Late,6.922244989991851
1884,2005,PHX,Aircraft Arriving Late,6.898401728356856
1885,2005,SAN,Aircraft Arriving Late,6.87786139503538
1886,2005,SEA,Aircraft Arriving Late,9.34893736805067
1887,2005,SFO,Aircraft Arriving Late,5.221757062672495
1888,2005,SLC,Aircraft Arriving Late,4.128017311064404
1889,2005,TPA,Aircraft Arriving Late,7.748912195980786
1890,2006,ATL,Aircraft Arriving Late,6.225302535144469
1891,2006,BOS,Aircraft Arriving Late,6.93817446386324
1892,2006,BWI,Aircraft Arriving Late,8.52017178552837
1893,2006,CLT,Aircraft Arriving Late,6.934751519485164
1894,2006,DAL,Aircraft Arriving Late,9.238116312285007
1895,2006,DCA,Aircraft Arriving Late,6.0030222973687
1896,2006,DEN,Aircraft Arriving Late,6.709513050588511
1897,2006,DFW,Aircraft Arriving Late,7.856467714528459
1898,2006,DTW,Aircraft Arriving Late,6.241612149532711
1899,2006,EWR,Aircraft Arriving Late,7.474042058436962
1900,2006,FLL,Aircraft Arriving Late,7.666291935388439
1901,2006,IAD,Aircraft Arriving Late,9.0095197425295
1902,2006,IAH,Aircraft Arriving Late,6.889644827770931
1903,2006,JFK,Aircraft Arriving Late,8.138479504634997
1904,2006,LAS,Aircraft Arriving Late,9.171452391779813
1905,2006,LAX,Aircraft Arriving Late,7.213441641727232
1906,2006,LGA,Aircraft Arriving Late,6.43761133126692
1907,2006,MCO,Aircraft Arriving Late,7.2625718994920785
1908,2006,MDW,Aircraft Arriving Late,8.764244315648687
1909,2006,MIA,Aircraft Arriving Late,6.578684807256236
1910,2006,MSP,Aircraft Arriving Late,5.4647203869376915
1911,2006,ORD,Aircraft Arriving Late,8.24507823723445
1912,2006,PDX,Aircraft Arriving Late,8.80434895517737
1913,2006,PHL,Aircraft Arriving Late,6.943263131653538
1914,2006,PHX,Aircraft Arriving Late,6.489820303600902
1915,2006,SAN,Aircraft Arriving Late,7.529666899854704
1916,2006,SEA,Aircraft Arriving Late,9.317975950226456
1917,2006,SFO,Aircraft Arriving Late,7.507294867417774
1918,2006,SLC,Aircraft Arriving Late,5.674389506684848
1919,2006,TPA,Aircraft Arriving Late,8.14877621687096
1920,2007,ATL,Aircraft Arriving Late,6.506556454126567
1921,2007,BOS,Aircraft Arriving Late,7.846776957348038
1922,2007,BWI,Aircraft Arriving Late,8.857900269664977
1923,2007,CLT,Aircraft Arriving Late,8.44001069762686
1924,2007,DAL,Aircraft Arriving Late,11.83156021796345
1925,2007,DCA,Aircraft Arriving Late,7.5167363317171
1926,2007,DEN,Aircraft Arriving Late,8.349207931484209
1927,2007,DFW,Aircraft Arriving Late,9.648108184421766
1928,2007,DTW,Aircraft Arriving Late,7.8810591549295745
1929,2007,EWR,Aircraft Arriving Late,7.455439762241574
1930,2007,FLL,Aircraft Arriving Late,8.901825826517685
1931,2007,IAD,Aircraft Arriving Late,9.088574221968338
1932,2007,IAH,Aircraft Arriving Late,6.423645099007675
1933,2007,JFK,Aircraft Arriving Late,8.11021456514008
1934,2007,LAS,Aircraft Arriving Late,9.363959039909416
1935,2007,LAX,Aircraft Arriving Late,7.846795637758971
1936,2007,LGA,Aircraft Arriving Late,7.099888624224636
1937,2007,MCO,Aircraft Arriving Late,8.342395784380948
1938,2007,MDW,Aircraft Arriving Late,8.70523680367202
1939,2007,MIA,Aircraft Arriving Late,8.89348363187153
1940,2007,MSP,Aircraft Arriving Late,6.886317261912401
1941,2007,ORD,Aircraft Arriving Late,9.570445400157547
1942,2007,PDX,Aircraft Arriving Late,9.300678787051877
1943,2007,PHL,Aircraft Arriving Late,8.415517920441122
1944,2007,PHX,Aircraft Arriving Late,7.047655591241978
1945,2007,SAN,Aircraft Arriving Late,8.245616739635361
1946,2007,SEA,Aircraft Arriving Late,9.558494507407444
1947,2007,SFO,Aircraft Arriving Late,8.267573073644366
1948,2007,SLC,Aircraft Arriving Late,7.657126037797126
1949,2007,TPA,Aircraft Arriving Late,8.727189563778992
1950,2008,ATL,Aircraft Arriving Late,6.439485574916589
1951,2008,BOS,Aircraft Arriving Late,6.747973614596756
1952,2008,BWI,Aircraft Arriving Late,8.26864165737787
1953,2008,CLT,Aircraft Arriving Late,4.890748234547333
1954,2008,DAL,Aircraft Arriving Late,11.125252637629567
1955,2008,DCA,Aircraft Arriving Late,5.635806671204904
1956,2008,DEN,Aircraft Arriving Late,7.537872199445066
1957,2008,DFW,Aircraft Arriving Late,8.53267045959325
1958,2008,DTW,Aircraft Arriving Late,6.639506172839508
1959,2008,EWR,Aircraft Arriving Late,6.961405434288151
1960,2008,FLL,Aircraft Arriving Late,7.913097843075965
1961,2008,IAD,Aircraft Arriving Late,7.909013180395148
1962,2008,IAH,Aircraft Arriving Late,6.023250162022037
1963,2008,JFK,Aircraft Arriving Late,6.232159391256042
1964,2008,LAS,Aircraft Arriving Late,7.905941424530422
1965,2008,LAX,Aircraft Arriving Late,7.708459095440111
1966,2008,LGA,Aircraft Arriving Late,5.7875618089777285
1967,2008,MCO,Aircraft Arriving Late,7.675719667733974
1968,2008,MDW,Aircraft Arriving Late,8.11662100456621
1969,2008,MIA,Aircraft Arriving Late,8.258237192803044
1970,2008,MSP,Aircraft Arriving Late,5.591666666666664
1971,2008,ORD,Aircraft Arriving Late,8.528038076541149
1972,2008,PDX,Aircraft Arriving Late,8.244356873725328
1973,2008,PHL,Aircraft Arriving Late,6.0243722818785255
1974,2008,PHX,Aircraft Arriving Late,5.682387571709393
1975,2008,SAN,Aircraft Arriving Late,7.983008000000002
1976,2008,SEA,Aircraft Arriving Late,7.3666743066697284
1977,2008,SFO,Aircraft Arriving Late,7.5207747956664885
1978,2008,SLC,Aircraft Arriving Late,6.340473263012576
1979,2008,TPA,Aircraft Arriving Late,7.76010285144107
1980,2009,ATL,Aircraft Arriving Late,8.313896681361044
1981,2009,BOS,Aircraft Arriving Late,5.536496844614179
1982,2009,BWI,Aircraft Arriving Late,7.229907187993682
1983,2009,CLT,Aircraft Arriving Late,3.8521195795790666
1984,2009,DAL,Aircraft Arriving Late,8.025373257785683
1985,2009,DCA,Aircraft Arriving Late,5.0620962310743085
1986,2009,DEN,Aircraft Arriving Late,6.436452697267593
1987,2009,DFW,Aircraft Arriving Late,7.853246376046261
1988,2009,DTW,Aircraft Arriving Late,5.547412323269415
1989,2009,EWR,Aircraft Arriving Late,4.9649116916258125
1990,2009,FLL,Aircraft Arriving Late,6.718594006666348
1991,2009,IAD,Aircraft Arriving Late,4.281965785007286
1992,2009,IAH,Aircraft Arriving Late,4.560164569480339
1993,2009,JFK,Aircraft Arriving Late,4.93903865759698
1994,2009,LAS,Aircraft Arriving Late,6.288091045626392
1995,2009,LAX,Aircraft Arriving Late,6.111355122077248
1996,2009,LGA,Aircraft Arriving Late,4.631855523657207
1997,2009,MCO,Aircraft Arriving Late,6.530796342395188
1998,2009,MDW,Aircraft Arriving Late,7.530057824058134
1999,2009,MIA,Aircraft Arriving Late,6.793217380462565
2000,2009,MSP,Aircraft Arriving Late,5.0324243307381655
2001,2009,ORD,Aircraft Arriving Late,5.658905759811322
2002,2009,PDX,Aircraft Arriving Late,6.553857629193281
2003,2009,PHL,Aircraft Arriving Late,5.359744258144797
2004,2009,PHX,Aircraft Arriving Late,4.783854095947776
2005,2009,SAN,Aircraft Arriving Late,6.817193020535643
2006,2009,SEA,Aircraft Arriving Late,5.400768613623084
2007,2009,SFO,Aircraft Arriving Late,7.091051117697732
2008,2009,SLC,Aircraft Arriving Late,5.533379351148801
2009,2009,TPA,Aircraft Arriving Late,6.554691661987242
2010,2010,ATL,Aircraft Arriving Late,6.343457245125379
2011,2010,BOS,Aircraft Arriving Late,5.754701690406348
2012,2010,BWI,Aircraft Arriving Late,7.866553622007711
2013,2010,CLT,Aircraft Arriving Late,4.633060564289299
2014,2010,DAL,Aircraft Arriving Late,10.57595784199387
2015,2010,DCA,Aircraft Arriving Late,4.7086927249399775
2016,2010,DEN,Aircraft Arriving Late,6.612620467912253
2017,2010,DFW,Aircraft Arriving Late,6.470582962321096
2018,2010,DTW,Aircraft Arriving Late,6.725496408956486
2019,2010,EWR,Aircraft Arriving Late,4.828585440183555
2020,2010,FLL,Aircraft Arriving Late,6.755503182466773
2021,2010,IAD,Aircraft Arriving Late,6.085513091517422
2022,2010,IAH,Aircraft Arriving Late,5.063241602899281
2023,2010,JFK,Aircraft Arriving Late,4.9311265254381045
2024,2010,LAS,Aircraft Arriving Late,7.536550935808625
2025,2010,LAX,Aircraft Arriving Late,6.809189473420638
2026,2010,LGA,Aircraft Arriving Late,4.656354205261209
2027,2010,MCO,Aircraft Arriving Late,6.530522649792752
2028,2010,MDW,Aircraft Arriving Late,8.348725456627744
2029,2010,MIA,Aircraft Arriving Late,6.389289051829488
2030,2010,MSP,Aircraft Arriving Late,6.325790092839883
2031,2010,ORD,Aircraft Arriving Late,6.6300799908107875
2032,2010,PDX,Aircraft Arriving Late,6.807029177718832
2033,2010,PHL,Aircraft Arriving Late,5.127514051601546
2034,2010,PHX,Aircraft Arriving Late,5.535225637094594
2035,2010,SAN,Aircraft Arriving Late,7.2391577983751
2036,2010,SEA,Aircraft Arriving Late,4.780672839944421
2037,2010,SFO,Aircraft Arriving Late,7.731945952122497
2038,2010,SLC,Aircraft Arriving Late,6.548308462099765
2039,2010,TPA,Aircraft Arriving Late,6.608117737736865
2040,2011,ATL,Aircraft Arriving Late,6.838827531287288
2041,2011,BOS,Aircraft Arriving Late,6.720875534446138
2042,2011,BWI,Aircraft Arriving Late,7.118266922937166
2043,2011,CLT,Aircraft Arriving Late,5.699770811482732
2044,2011,DAL,Aircraft Arriving Late,10.069498930099854
2045,2011,DCA,Aircraft Arriving Late,5.599235696808069
2046,2011,DEN,Aircraft Arriving Late,6.952538763944876
2047,2011,DFW,Aircraft Arriving Late,5.920545629202691
2048,2011,DTW,Aircraft Arriving Late,6.195460882172532
2049,2011,EWR,Aircraft Arriving Late,6.073948257674635
2050,2011,FLL,Aircraft Arriving Late,6.391458362211031
2051,2011,IAD,Aircraft Arriving Late,7.652506990960524
2052,2011,IAH,Aircraft Arriving Late,5.770475337141814
2053,2011,JFK,Aircraft Arriving Late,6.082475318842422
2054,2011,LAS,Aircraft Arriving Late,7.21661493867841
2055,2011,LAX,Aircraft Arriving Late,7.10899635936137
2056,2011,LGA,Aircraft Arriving Late,5.086359877066336
2057,2011,MCO,Aircraft Arriving Late,6.430264460017215
2058,2011,MDW,Aircraft Arriving Late,7.8365501992307145
2059,2011,MIA,Aircraft Arriving Late,5.688154141985105
2060,2011,MSP,Aircraft Arriving Late,5.5817916914287915
2061,2011,ORD,Aircraft Arriving Late,7.583285260343129
2062,2011,PDX,Aircraft Arriving Late,6.703240337661354
2063,2011,PHL,Aircraft Arriving Late,5.386392885714617
2064,2011,PHX,Aircraft Arriving Late,5.643958588965205
2065,2011,SAN,Aircraft Arriving Late,7.305482413047747
2066,2011,SEA,Aircraft Arriving Late,4.908664169787765
2067,2011,SFO,Aircraft Arriving Late,8.481773513951222
